arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.6049,0.1164,0.1625,0.8769,1386.2,,,,
expgrad_eo,0.5383,0.0147,0.0244,0.9853,1561.0,12.6174,-0.4865,0.0,0.0
