arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.8808,0.0523,0.035,0.9408,57638.8,,,,
expgrad_dp,0.8653,0.0068,0.0593,0.9928,57734.2,0.1655,0.0022,0.9168,0.9264
expgrad_dp_floor,0.8655,0.0071,0.059,0.9919,57867.6,0.3971,-0.0441,0.9095,0.8296
