arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.8392,0.2021,0.1523,0.7591,21178.8,,,,
postprocess_dp,0.8173,0.0049,0.1873,1.0052,21167.0,-0.0559,0.2267,0.5011,1.018
