seed,arm,accuracy,sex_dp_gap,intersectional_gap_all,intersectional_gap_reliable,gap_inflation,worst_subgroup,worst_subgroup_rate,n_unreliable_subgroups
0,baseline,0.7449513836948392,0.13519957612151182,1.0,0.14088978660263551,0.8591102133973645,Female x White,0.24202626641651032,14
0,expgrad_dp_sex,0.7217651458489155,0.009070818502114886,1.0,0.007336138842299278,0.9926638611577008,Female x White,0.3151969981238274,14
0,expgrad_dp_intersectional,0.7015706806282722,0.021728301134871286,1.0,0.021839864937677367,0.9781601350623226,Female x White,0.2682926829268293,14
1,baseline,0.7531787584143605,0.1357090454582507,1.0,0.15560534673124288,0.8443946532687572,Female x White,0.27911275415896486,13
1,expgrad_dp_sex,0.7524308152580403,0.03682670796764759,1.0,0.045281021517466824,0.9547189784825332,Female x White,0.3419593345656192,13
1,expgrad_dp_intersectional,0.7262528047868362,0.009872383591917278,1.0,0.028911182171711958,0.971088817828288,Female x White,0.32717190388170053,13
2,baseline,0.7591623036649214,0.15099086125225297,0.6,0.14574451592899773,0.45425548407100225,Female x White,0.30639097744360905,13
2,expgrad_dp_sex,0.7352281226626777,0.01967230932260955,0.37406015037593987,0.02354468645841412,0.35051546391752575,Male x White,0.35051546391752575,13
2,expgrad_dp_intersectional,0.7135377711293942,0.02207926890018025,0.5454545454545454,0.024145415084102007,0.5213091303704434,Male x White,0.32547864506627394,13
