arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.7565,0.2005,0.1131,0.5622,335.0,,,,
expgrad_dp,0.7326,0.0481,0.1672,0.8625,301.0,-10.1493,0.7109,0.6941,2.0625
expgrad_dp_floor,0.7435,0.0527,0.1661,0.863,331.0,-1.194,0.4979,0.5641,1.0952
