arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.7765,0.1073,0.0303,0.7405,2886.8,,,,
expgrad_dp,0.764,0.0126,0.0912,0.9656,2874.6,-0.4196,0.5055,0.515,1.0381
expgrad_dp_floor,0.7623,0.0121,0.0889,0.9683,2954.0,2.329,0.4027,0.4602,0.8353
