arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.794,0.1061,0.0425,0.6535,2603.2,,,,
postprocess_dp,0.7823,0.0045,0.1267,0.9873,2789.8,7.1182,0.3001,0.3136,0.5867
